oln_id_a	oln_id_b	edge_typ
YEL009C	YEL062W	transcription_factor->target_gene
YEL009C	YEL063C	transcription_factor->target_gene
YEL009C	YER052C	transcription_factor->target_gene
YEL009C	YER055C	transcription_factor->target_gene
YEL009C	YER069W	transcription_factor->target_gene
YEL009C	YER073W	transcription_factor->target_gene
YEL009C	YER089C	transcription_factor->target_gene
YEL009C	YER090W	transcription_factor->target_gene
YEL009C	YER091C	transcription_factor->target_gene
YEL009C	YGL009C	transcription_factor->target_gene
YEL009C	YGL059W	transcription_factor->target_gene
YEL009C	YGL117W	transcription_factor->target_gene
YEL009C	YGL125W	transcription_factor->target_gene
YEL009C	YGR138C	transcription_factor->target_gene
YEL009C	YGR161C	transcription_factor->target_gene
YEL009C	YHR018C	transcription_factor->target_gene
YEL009C	YHR019C	transcription_factor->target_gene
YEL009C	YHR020W	transcription_factor->target_gene
YEL009C	YHR029C	transcription_factor->target_gene
YEL009C	YHR071W	transcription_factor->target_gene
YEL009C	YHR161C	transcription_factor->target_gene
YEL009C	YHR162W	transcription_factor->target_gene
YEL009C	YHR208W	transcription_factor->target_gene
YEL009C	YIL051C	transcription_factor->target_gene
YEL009C	YIR034C	transcription_factor->target_gene
YEL009C	YJL071W	transcription_factor->target_gene
YEL009C	YJL072C	transcription_factor->target_gene
YEL009C	YJL088W	transcription_factor->target_gene
YEL009C	YJL200C	transcription_factor->target_gene
YEL009C	YJR025C	transcription_factor->target_gene
YEL009C	YJR026W	transcription_factor->target_gene
YEL009C	YJR027W	transcription_factor->target_gene
YEL009C	YJR109C	transcription_factor->target_gene
YEL009C	YJR110W	transcription_factor->target_gene
YEL009C	YJR111C	transcription_factor->target_gene
YEL009C	YJR112W	transcription_factor->target_gene
YEL009C	YJR146W	transcription_factor->target_gene
YEL009C	YKL015W	transcription_factor->target_gene
YEL009C	YKL016C	transcription_factor->target_gene
YEL009C	YKL033W-A	transcription_factor->target_gene
YEL009C	YLR058C	transcription_factor->target_gene
YEL009C	YLR303W	transcription_factor->target_gene
YEL009C	YLR355C	transcription_factor->target_gene
YEL009C	YLR356W	transcription_factor->target_gene
YEL009C	YLR359W	transcription_factor->target_gene
YEL009C	YMR062C	transcription_factor->target_gene
YEL009C	YMR063W	transcription_factor->target_gene
YEL009C	YMR194C-A	transcription_factor->target_gene
YEL009C	YMR195W	transcription_factor->target_gene
YEL009C	YMR287C	transcription_factor->target_gene
YEL009C	YNL103W	transcription_factor->target_gene
YEL009C	YNL104C	transcription_factor->target_gene
YEL009C	YOL058W	transcription_factor->target_gene
YEL009C	YOL064C	transcription_factor->target_gene
YEL009C	YOR108W	transcription_factor->target_gene
YEL009C	YOR128C	transcription_factor->target_gene
YEL009C	YOR130C	transcription_factor->target_gene
YEL009C	YOR221C	transcription_factor->target_gene
YEL009C	YOR222W	transcription_factor->target_gene
YEL009C	YOR226C	transcription_factor->target_gene
YEL009C	YOR302W	transcription_factor->target_gene
YEL009C	YOR303W	transcription_factor->target_gene
YEL009C	YOR337W	transcription_factor->target_gene
YEL009C	YOR375C	transcription_factor->target_gene
YEL009C	YPL111W	transcription_factor->target_gene
YEL009C	YPL250C	transcription_factor->target_gene
YEL009C	YPL272C	transcription_factor->target_gene
YEL009C	YPR004C	transcription_factor->target_gene
YEL009C	YPR035W	transcription_factor->target_gene
YEL009C	YPR145W	transcription_factor->target_gene
YEL009C	YPR157W	transcription_factor->target_gene
YER040W	YAR071W	transcription_factor->target_gene
YER040W	YCL030C	transcription_factor->target_gene
YER040W	YCR097W	transcription_factor->target_gene
YER040W	YDL070W	transcription_factor->target_gene
YER040W	YDL170W	transcription_factor->target_gene
YER040W	YDL171C	transcription_factor->target_gene
YER040W	YDR030C	transcription_factor->target_gene
YER040W	YDR031W	transcription_factor->target_gene
YER040W	YDR281C	transcription_factor->target_gene
YER040W	YDR399W	transcription_factor->target_gene
YER040W	YEL004W	transcription_factor->target_gene
YER040W	YEL005C	transcription_factor->target_gene
YER040W	YEL008W	transcription_factor->target_gene
YER040W	YEL009C	transcription_factor->target_gene
YER040W	YEL059C-A	transcription_factor->target_gene
YER040W	YER001W	transcription_factor->target_gene
YER040W	YER120W	transcription_factor->target_gene
YER040W	YFL021W	transcription_factor->target_gene
YER040W	YGL253W	transcription_factor->target_gene
YER040W	YGR155W	transcription_factor->target_gene
YER040W	YGR280C	transcription_factor->target_gene
YER040W	YHR108W	transcription_factor->target_gene
YER040W	YJL023C	transcription_factor->target_gene
YER040W	YJL148W	transcription_factor->target_gene
YER040W	YJR148W	transcription_factor->target_gene
YER040W	YKL103C	transcription_factor->target_gene
YER040W	YLL034C	transcription_factor->target_gene
YER040W	YLR130C	transcription_factor->target_gene
YER040W	YLR439W	transcription_factor->target_gene
YER040W	YNL176C	transcription_factor->target_gene
YER040W	YNL181W	transcription_factor->target_gene
YER040W	YNR006W	transcription_factor->target_gene
YER040W	YOL058W	transcription_factor->target_gene
YER040W	YOL108C	transcription_factor->target_gene
YER040W	YOL109W	transcription_factor->target_gene
YER040W	YOR032C	transcription_factor->target_gene
YER040W	YOR043W	transcription_factor->target_gene
YER040W	YOR102W	transcription_factor->target_gene
YER040W	YPL089C	transcription_factor->target_gene
YER040W	YPL111W	transcription_factor->target_gene
YER040W	YPL265W	transcription_factor->target_gene
YER040W	YPR035W	transcription_factor->target_gene
YER040W	YPR138C	transcription_factor->target_gene
YER040W	YPR145W	transcription_factor->target_gene
YER045C	YDR332W	transcription_factor->target_gene
YER088C	YHR146W	transcription_factor->target_gene
YER088C	YIL103W	transcription_factor->target_gene
YER088C	YLR015W	transcription_factor->target_gene
YER088C	YLR297W	transcription_factor->target_gene
YER088C	YML107C	transcription_factor->target_gene
YER088C	YML114C	transcription_factor->target_gene
YER088C	YMR177W	transcription_factor->target_gene
YER111C	YBL003C	transcription_factor->target_gene
YER111C	YBR070C	transcription_factor->target_gene
YER111C	YBR071W	transcription_factor->target_gene
YER111C	YBR077C	transcription_factor->target_gene
YER111C	YBR078W	transcription_factor->target_gene
YER111C	YBR162C	transcription_factor->target_gene
YER111C	YBR162W-A	transcription_factor->target_gene
YER111C	YBR220C	transcription_factor->target_gene
YER111C	YCL064C	transcription_factor->target_gene
YER111C	YCR064C	transcription_factor->target_gene
YER111C	YCR065W	transcription_factor->target_gene
YER111C	YDL127W	transcription_factor->target_gene
YER111C	YDL191W	transcription_factor->target_gene
YER111C	YDL201W	transcription_factor->target_gene
YER111C	YDL227C	transcription_factor->target_gene
YER111C	YDR224C	transcription_factor->target_gene
YER111C	YDR225W	transcription_factor->target_gene
YER111C	YDR227W	transcription_factor->target_gene
YER111C	YDR309C	transcription_factor->target_gene
YER111C	YDR441C	transcription_factor->target_gene
YER111C	YDR442W	transcription_factor->target_gene
YER111C	YDR451C	transcription_factor->target_gene
YER111C	YDR452W	transcription_factor->target_gene
YER111C	YDR500C	transcription_factor->target_gene
YER111C	YDR501W	transcription_factor->target_gene
YER111C	YDR507C	transcription_factor->target_gene
YER111C	YDR525W-A	transcription_factor->target_gene
YER111C	YEL040W	transcription_factor->target_gene
YER111C	YER001W	transcription_factor->target_gene
YER111C	YER070W	transcription_factor->target_gene
YER111C	YER078C	transcription_factor->target_gene
YER111C	YER079W	transcription_factor->target_gene
YER111C	YER111C	transcription_factor->target_gene
YER111C	YER112W	transcription_factor->target_gene
YER111C	YER145C	transcription_factor->target_gene
YER111C	YER150W	transcription_factor->target_gene
YER111C	YER177W	transcription_factor->target_gene
YER111C	YFR017C	transcription_factor->target_gene
YER111C	YFR029W	transcription_factor->target_gene
YER111C	YGL038C	transcription_factor->target_gene
YER111C	YGL179C	transcription_factor->target_gene
YER111C	YGL227W	transcription_factor->target_gene
YER111C	YGL253W	transcription_factor->target_gene
YER111C	YGR013W	transcription_factor->target_gene
YER111C	YGR014W	transcription_factor->target_gene
YER111C	YGR041W	transcription_factor->target_gene
YER111C	YGR050C	transcription_factor->target_gene
YER111C	YGR079W	transcription_factor->target_gene
YER111C	YGR109C	transcription_factor->target_gene
YER111C	YGR109W-A	transcription_factor->target_gene
YER111C	YGR109W-B	transcription_factor->target_gene
YER111C	YGR152C	transcription_factor->target_gene
YER111C	YGR153W	transcription_factor->target_gene
YER111C	YGR189C	transcription_factor->target_gene
YER111C	YGR213C	transcription_factor->target_gene
YER111C	YGR221C	transcription_factor->target_gene
YER111C	YHR061C	transcription_factor->target_gene
YER111C	YHR149C	transcription_factor->target_gene
YER111C	YHR150W	transcription_factor->target_gene
YER111C	YIL123W	transcription_factor->target_gene
YER111C	YIR020C	transcription_factor->target_gene
YER111C	YIR035C	transcription_factor->target_gene
YER111C	YJL158C	transcription_factor->target_gene
YER111C	YJL159W	transcription_factor->target_gene
YER111C	YJL184W	transcription_factor->target_gene
YER111C	YJL185C	transcription_factor->target_gene
YER111C	YJL186W	transcription_factor->target_gene
YER111C	YJL187C	transcription_factor->target_gene
YER111C	YJL194W	transcription_factor->target_gene
YER111C	YJL196C	transcription_factor->target_gene
YER111C	YJR054W	transcription_factor->target_gene
YER111C	YJR148W	transcription_factor->target_gene
YER111C	YKL007W	transcription_factor->target_gene
YER111C	YKL032C	transcription_factor->target_gene
YER111C	YKL043W	transcription_factor->target_gene
YER111C	YKL096W	transcription_factor->target_gene
YER111C	YKL096W-A	transcription_factor->target_gene
YER111C	YKL097C	transcription_factor->target_gene
YER111C	YKL103C	transcription_factor->target_gene
YER111C	YKR011C	transcription_factor->target_gene
YER111C	YKR013W	transcription_factor->target_gene
YER111C	YKR040C	transcription_factor->target_gene
YER111C	YKR042W	transcription_factor->target_gene
YER111C	YKR093W	transcription_factor->target_gene
YER111C	YLR055C	transcription_factor->target_gene
YER111C	YLR056W	transcription_factor->target_gene
YER111C	YLR084C	transcription_factor->target_gene
YER111C	YLR094C	transcription_factor->target_gene
YER111C	YLR121C	transcription_factor->target_gene
YER111C	YLR255C	transcription_factor->target_gene
YER111C	YLR256W	transcription_factor->target_gene
YER111C	YLR300W	transcription_factor->target_gene
YER111C	YLR332W	transcription_factor->target_gene
YER111C	YLR342W	transcription_factor->target_gene
YER111C	YLR380W	transcription_factor->target_gene
YER111C	YLR438C-A	transcription_factor->target_gene
YER111C	YLR439W	transcription_factor->target_gene
YER111C	YML027W	transcription_factor->target_gene
YER111C	YML100W	transcription_factor->target_gene
YER111C	YMR016C	transcription_factor->target_gene
YER111C	YMR017W	transcription_factor->target_gene
YER111C	YMR070W	transcription_factor->target_gene
YER111C	YMR105C	transcription_factor->target_gene
YER111C	YMR135C	transcription_factor->target_gene
YER111C	YMR136W	transcription_factor->target_gene
YER111C	YMR144W	transcription_factor->target_gene
YER111C	YMR173W-A	transcription_factor->target_gene
YER111C	YMR179W	transcription_factor->target_gene
YER111C	YMR199W	transcription_factor->target_gene
YER111C	YMR251W-A	transcription_factor->target_gene
YER111C	YMR305C	transcription_factor->target_gene
YER111C	YMR306C-A	transcription_factor->target_gene
YER111C	YMR306W	transcription_factor->target_gene
YER111C	YMR307W	transcription_factor->target_gene
YER111C	YMR308C	transcription_factor->target_gene
YER111C	YNL016W	transcription_factor->target_gene
YER111C	YNL030W	transcription_factor->target_gene
YER111C	YNL031C	transcription_factor->target_gene
YER111C	YNL115C	transcription_factor->target_gene
YER111C	YNL178W	transcription_factor->target_gene
YER111C	YNL231C	transcription_factor->target_gene
YER111C	YNL278W	transcription_factor->target_gene
YER111C	YNL289W	transcription_factor->target_gene
YER111C	YNL295W	transcription_factor->target_gene
YER111C	YNL297C	transcription_factor->target_gene
YER111C	YNL298W	transcription_factor->target_gene
YER111C	YNL300W	transcription_factor->target_gene
YER111C	YNL301C	transcription_factor->target_gene
YER111C	YNR044W	transcription_factor->target_gene
YER111C	YOL007C	transcription_factor->target_gene
YER111C	YOL011W	transcription_factor->target_gene
YER111C	YOL012C	transcription_factor->target_gene
YER111C	YOL047C	transcription_factor->target_gene
YER111C	YOL113W	transcription_factor->target_gene
YER111C	YOL114C	transcription_factor->target_gene
YER111C	YOR246C	transcription_factor->target_gene
YER111C	YOR247W	transcription_factor->target_gene
YER111C	YOR248W	transcription_factor->target_gene
YER111C	YOR273C	transcription_factor->target_gene
YER111C	YOR344C	transcription_factor->target_gene
YER111C	YOR372C	transcription_factor->target_gene
YER111C	YOR373W	transcription_factor->target_gene
YER111C	YPL015C	transcription_factor->target_gene
YER111C	YPL016W	transcription_factor->target_gene
YER111C	YPL024W	transcription_factor->target_gene
YER111C	YPL025C	transcription_factor->target_gene
YER111C	YPL056C	transcription_factor->target_gene
YER111C	YPL111W	transcription_factor->target_gene
YER111C	YPL124W	transcription_factor->target_gene
YER111C	YPL126W	transcription_factor->target_gene
YER111C	YPL127C	transcription_factor->target_gene
YER111C	YPL163C	transcription_factor->target_gene
YER111C	YPL267W	transcription_factor->target_gene
YER111C	YPR009W	transcription_factor->target_gene
YER111C	YPR028W	transcription_factor->target_gene
YER111C	YPR119W	transcription_factor->target_gene
YER161C	YER081W	transcription_factor->target_gene
YER161C	YGR035C	transcription_factor->target_gene
YER161C	YHR175W	transcription_factor->target_gene
YER161C	YLR043C	transcription_factor->target_gene
YER161C	YLR057W	transcription_factor->target_gene
YER161C	YLR354C	transcription_factor->target_gene
YER161C	YML124C	transcription_factor->target_gene
YER161C	YOL086W-A	transcription_factor->target_gene
YER161C	YOL155C	transcription_factor->target_gene
YER161C	YOR236W	transcription_factor->target_gene
YER169W	YDR154C	transcription_factor->target_gene
YER169W	YDR156W	transcription_factor->target_gene
YER169W	YDR525W-A	transcription_factor->target_gene
YER169W	YLR174W	transcription_factor->target_gene
YER184C	YML027W	transcription_factor->target_gene
YFL021W	YDR170C	transcription_factor->target_gene
YFL021W	YDR281C	transcription_factor->target_gene
YFL021W	YGR161C	transcription_factor->target_gene
YFL021W	YHR136C	transcription_factor->target_gene
YFL021W	YOL119C	transcription_factor->target_gene
YFL021W	YOR043W	transcription_factor->target_gene
YFL031W	YJL034W	transcription_factor->target_gene
YFL031W	YML130C	transcription_factor->target_gene
YFL031W	YPL016W	transcription_factor->target_gene
YFL044C	YPL034W	transcription_factor->target_gene
YFR034C	YAR071W	transcription_factor->target_gene
YFR034C	YBR265W	transcription_factor->target_gene
YFR034C	YCL034W	transcription_factor->target_gene
YFR034C	YCL035C	transcription_factor->target_gene
YFR034C	YCR066W	transcription_factor->target_gene
YFR034C	YDR164C	transcription_factor->target_gene
YFR034C	YDR165W	transcription_factor->target_gene
YER111C	YKL008C	transcription_factor->target_gene
YFR034C	YDR281C	transcription_factor->target_gene
YFR034C	YDR294C	transcription_factor->target_gene
YFR034C	YDR297W	transcription_factor->target_gene
YFR034C	YDR411C	transcription_factor->target_gene
YFR034C	YER078C	transcription_factor->target_gene
